day,norad_id,name,shell,period_min,inclination,delta_period,delta_inc
2026-04-01,62169,STARLINK-32558,70,96.05,70,-0.0599976,0
2026-04-01,55661,STARLINK-5475,70,96.16,70,0.0500031,0
2026-04-01,55661,STARLINK-5475,70,96.11,70,-0.0500031,0
2026-04-01,55930,STARLINK-5896,70,96.11,70,0.0500031,0
2026-04-01,64795,STARLINK-34567,70,96.11,70,0.0100021,-0.0100021
2026-04-01,63887,STARLINK-33904,70,96.1,70,0.0100021,-0.0100021
2026-04-01,64316,STARLINK-33590,70,96.11,70,0,-0.0100021
2026-04-01,63883,STARLINK-33968,70,96.11,70.01,0,0.0100021
2026-04-01,63096,STARLINK-32911,70,96.1,70.01,0,0.0100021
2026-04-01,68030,STARLINK-36942,97,92.1,97.29,0.760002,0
2026-04-01,67983,STARLINK-36867,97,93.62,97.28,0.670006,-0.0100021
2026-04-01,68111,STARLINK-36791,97,92.04,97.29,0.610001,0.0100021
2026-04-01,67985,STARLINK-36802,97,92,97.28,0.589996,-0.0100021
2026-04-01,68021,STARLINK-36858,97,91.95,97.29,0.539993,0
2026-04-01,68114,STARLINK-36229,97,91.89,97.28,0.470001,0
2026-04-01,68018,STARLINK-36930,97,91.89,97.29,0.470001,0
2026-04-01,68024,STARLINK-36891,97,92.03,97.29,0.470001,0
2026-04-01,68029,STARLINK-36944,97,91.9,97.29,0.440002,0
2026-04-01,68120,STARLINK-36868,97,91.81,97.28,0.43,0
2026-04-01,68023,STARLINK-36871,97,91.79,97.28,0.340004,-0.0100021
2026-04-01,68015,STARLINK-36335,97,91.96,97.29,0.339996,0
2026-04-01,68037,STARLINK-36388,97,91.65,97.28,0.230003,-0.0100021
2026-04-01,53196,STARLINK-4407,97,88.18,97.6,-0.230003,0
2026-04-01,68015,STARLINK-36335,97,91.62,97.29,0.209999,0
2026-04-01,67604,STARLINK-36605,97,93.66,97.28,-0.189995,0
2026-04-01,68029,STARLINK-36944,97,92.09,97.29,0.189995,0
2026-04-01,56359,STARLINK-5551,97,95.76,97.61,-0.159996,0
2026-04-01,68114,STARLINK-36229,97,92.04,97.29,0.150002,0.0100021
2026-04-01,68023,STARLINK-36871,97,91.94,97.29,0.150002,0.0100021
2026-04-01,67982,STARLINK-36879,97,93.3,97.28,0.139999,0
2026-04-01,67891,STARLINK-36816,97,93.83,97.29,0.139999,0
2026-04-01,68024,STARLINK-36891,97,91.56,97.29,0.139999,0
2026-04-01,67694,STARLINK-36753,97,93.89,97.29,0.129997,0
2026-04-01,68038,STARLINK-36895,97,91.56,97.29,0.129997,0
2026-04-01,68033,STARLINK-36947,97,91.61,97.29,0.120003,0
2026-04-01,68018,STARLINK-36930,97,92.01,97.28,0.120003,-0.0100021
2026-04-01,67654,STARLINK-36620,97,93.86,97.28,-0.120003,-0.0100021
2026-04-01,68151,STARLINK-37073,97,91.28,97.28,0.119995,0
2026-04-01,67985,STARLINK-36802,97,92.11,97.28,0.110001,0
2026-04-01,68111,STARLINK-36791,97,92.15,97.28,0.110001,-0.0100021
2026-04-01,68143,STARLINK-36995,97,91.26,97.28,0.110001,0
2026-04-01,67976,STARLINK-36880,97,93.48,97.28,0.100006,0
2026-04-01,68120,STARLINK-36868,97,91.91,97.29,0.100006,0.0100021
2026-04-01,67976,STARLINK-36880,97,93.3,97.29,0.100006,0.0100021
2026-04-01,67982,STARLINK-36879,97,93.4,97.28,0.0999985,0
2026-04-01,68036,STARLINK-36906,97,92.95,97.29,0.0999985,0
2026-04-01,53493,STARLINK-4361,97,88.46,97.64,-0.0999985,0
2026-04-01,68142,STARLINK-36604,97,91.4,97.28,0.0999985,0
2026-04-01,56355,STARLINK-5533,97,95.76,97.6,-0.0999985,-0.0100021
2026-04-01,68035,STARLINK-36943,97,91.58,97.29,0.0999985,0
2026-04-01,68165,STARLINK-36971,97,91.42,97.28,0.0999985,-0.0100021
2026-04-01,68039,STARLINK-36373,97,92.92,97.29,0.0999985,0
2026-04-01,67695,STARLINK-36750,97,93.8,97.29,0.090004,0
2026-04-01,67700,STARLINK-36712,97,93.79,97.29,0.090004,0
2026-04-01,68026,STARLINK-36884,97,92.08,97.29,0.090004,0
2026-04-01,53224,STARLINK-4356,97,95.77,97.6,-0.090004,0
2026-04-01,68027,STARLINK-36940,97,91.54,97.29,0.090004,0
2026-04-01,67891,STARLINK-36816,97,93.65,97.29,0.090004,0
2026-04-01,67562,STARLINK-36398,97,93.76,97.28,0.090004,0
2026-04-01,68029,STARLINK-36944,97,92.18,97.29,0.090004,0
2026-04-01,68113,STARLINK-36937,97,92.12,97.28,0.090004,-0.0100021
2026-04-01,68015,STARLINK-36335,97,92.05,97.29,0.090004,0
2026-04-01,68103,STARLINK-37018,97,92.3,97.29,0.090004,0
2026-04-01,68032,STARLINK-36935,97,91.54,97.29,0.090004,0
2026-04-01,68121,STARLINK-36855,97,92.08,97.29,0.090004,0
2026-04-01,68016,STARLINK-36923,97,92.11,97.29,0.090004,0
2026-04-01,67693,STARLINK-36748,97,93.43,97.29,0.090004,0
2026-04-01,68022,STARLINK-36916,97,92.66,97.29,0.090004,0
2026-04-01,67697,STARLINK-36704,97,93.49,97.29,0.0899963,0
2026-04-01,67697,STARLINK-36704,97,93.64,97.28,0.0899963,-0.0100021
2026-04-01,68116,STARLINK-36805,97,92.2,97.28,0.0899963,-0.0100021
2026-04-01,68125,STARLINK-36839,97,92.03,97.29,0.0899963,0
2026-04-01,68027,STARLINK-36940,97,91.63,97.29,0.0899963,0
2026-04-01,67583,STARLINK-36577,97,93.35,97.28,0.0899963,0
2026-04-01,68034,STARLINK-36939,97,92.71,97.29,0.0899963,0
2026-04-01,67707,STARLINK-36645,97,93.67,97.29,0.0899963,0
2026-04-01,68025,STARLINK-36378,97,92.13,97.29,0.0899963,0
2026-04-01,68033,STARLINK-36947,97,91.7,97.29,0.0899963,0
2026-04-01,67707,STARLINK-36645,97,93.52,97.29,0.0899963,0
2026-04-01,67693,STARLINK-36748,97,93.28,97.29,0.0899963,0
2026-04-01,68037,STARLINK-36388,97,91.82,97.29,0.0899963,0
2026-04-01,67569,STARLINK-36575,97,92.67,97.28,0.0899963,0
2026-04-01,68114,STARLINK-36229,97,92.13,97.29,0.0899963,0
2026-04-01,68118,STARLINK-36789,97,92.03,97.29,0.0899963,0
2026-04-01,68106,STARLINK-37024,97,92.24,97.29,0.0899963,0
2026-04-01,68108,STARLINK-37017,97,92.2,97.28,0.0899963,-0.0100021
2026-04-01,67702,STARLINK-36695,97,93.71,97.29,0.0899963,0
2026-04-01,67696,STARLINK-36401,97,93.82,97.29,0.0899963,0
2026-04-01,68115,STARLINK-36392,97,92.28,97.28,0.0899963,-0.0100021
2026-04-01,67569,STARLINK-36575,97,92.53,97.28,0.0899963,0
2026-04-01,68104,STARLINK-37041,97,92.25,97.29,0.0899963,0
2026-04-01,68110,STARLINK-36830,97,92.03,97.29,0.0800018,0
2026-04-01,68113,STARLINK-36937,97,91.97,97.29,0.0800018,0
2026-04-01,68024,STARLINK-36891,97,92.11,97.29,0.0800018,0
2026-04-01,68026,STARLINK-36884,97,91.93,97.29,0.0800018,0
2026-04-01,68123,STARLINK-36922,97,92.03,97.29,0.0800018,0
2026-04-01,53497,STARLINK-4453,97,95.79,97.6,-0.0800018,0
2026-04-01,67710,STARLINK-36344,97,93.67,97.29,0.0800018,0
2026-04-01,68020,STARLINK-36928,97,91.97,97.29,0.0800018,0
2026-04-01,68025,STARLINK-36378,97,91.98,97.29,0.0800018,0
2026-04-01,67982,STARLINK-36879,97,93.16,97.28,0.0800018,0
2026-04-01,68038,STARLINK-36895,97,91.72,97.29,0.0800018,0
2026-04-01,68038,STARLINK-36895,97,91.64,97.29,0.0800018,0
2026-04-01,68116,STARLINK-36805,97,92.05,97.29,0.0800018,0.0100021
2026-04-01,68122,STARLINK-36366,97,91.91,97.29,0.0800018,0.0100021
2026-04-01,68117,STARLINK-36844,97,91.93,97.29,0.0800018,0
2026-04-01,68037,STARLINK-36388,97,91.73,97.29,0.0800018,0.0100021
2026-04-01,68020,STARLINK-36928,97,91.83,97.29,0.0800018,0
2026-04-01,68107,STARLINK-37005,97,92.28,97.28,0.0800018,-0.0100021
2026-04-01,68105,STARLINK-37021,97,92.36,97.29,0.0800018,0
2026-04-01,68035,STARLINK-36943,97,91.66,97.29,0.0800018,0
2026-04-01,67696,STARLINK-36401,97,93.67,97.29,0.0800018,0
2026-04-01,68034,STARLINK-36939,97,92.85,97.29,0.0800018,0
2026-04-01,68017,STARLINK-36568,97,91.97,97.29,0.0800018,0
2026-04-01,68104,STARLINK-37041,97,92.1,97.29,0.0800018,0
2026-04-01,67700,STARLINK-36712,97,93.91,97.29,0.0800018,0
2026-04-01,68033,STARLINK-36947,97,91.78,97.29,0.0800018,0
2026-04-01,68022,STARLINK-36916,97,92.51,97.29,0.0800018,0
2026-04-01,68030,STARLINK-36942,97,92.18,97.29,0.0800018,0
2026-04-01,68017,STARLINK-36568,97,91.83,97.29,0.0800018,0
2026-04-01,68108,STARLINK-37017,97,92.05,97.29,0.0800018,0
2026-04-01,68032,STARLINK-36935,97,91.62,97.29,0.0800018,0
2026-04-01,68105,STARLINK-37021,97,92.21,97.29,0.0800018,0
2026-04-01,68117,STARLINK-36844,97,92.07,97.29,0.0800018,0
2026-04-01,68031,STARLINK-36913,97,92.82,97.29,0.0800018,0
2026-04-01,68121,STARLINK-36855,97,91.93,97.29,0.0800018,0
2026-04-01,68109,STARLINK-36833,97,92.17,97.28,0.0800018,-0.0100021
2026-04-01,68103,STARLINK-37018,97,92.15,97.29,0.0800018,0
2026-04-01,68016,STARLINK-36923,97,91.96,97.29,0.0800018,0
2026-04-01,68102,STARLINK-37046,97,92.16,97.29,0.0800018,0.0100021
2026-04-01,67710,STARLINK-36344,97,93.82,97.29,0.0800018,0
2026-04-01,68110,STARLINK-36830,97,92.18,97.29,0.0800018,0
2026-04-01,68112,STARLINK-36893,97,91.99,97.29,0.0799942,0.0100021
2026-04-01,68125,STARLINK-36839,97,91.88,97.29,0.0799942,0
2026-04-01,68023,STARLINK-36871,97,92.02,97.29,0.0799942,0
2026-04-01,67562,STARLINK-36398,97,93.84,97.28,0.0799942,0
2026-04-01,68122,STARLINK-36366,97,92.06,97.29,0.0799942,0
2026-04-01,68123,STARLINK-36922,97,91.88,97.29,0.0799942,0
2026-04-01,68107,STARLINK-37005,97,92.13,97.29,0.0799942,0
2026-04-01,68118,STARLINK-36789,97,91.88,97.29,0.0799942,0.0100021
2026-04-01,67976,STARLINK-36880,97,93.38,97.28,0.0799942,-0.0100021
2026-04-01,68106,STARLINK-37024,97,92.09,97.29,0.0799942,0
2026-04-01,68115,STARLINK-36392,97,92.13,97.29,0.0799942,0
2026-04-01,68101,STARLINK-37022,97,92.2,97.29,0.0799942,0
2026-04-01,67702,STARLINK-36695,97,93.56,97.29,0.0799942,0
2026-04-01,68019,STARLINK-36921,97,91.88,97.29,0.0799942,0
2026-04-01,67583,STARLINK-36577,97,93.49,97.29,0.0799942,0.0100021
2026-04-01,68019,STARLINK-36921,97,92.02,97.29,0.0799942,0
2026-04-01,68102,STARLINK-37046,97,92.31,97.29,0.0799942,0
2026-04-01,68101,STARLINK-37022,97,92.34,97.29,0.0799942,0
2026-04-01,68119,STARLINK-36850,97,91.88,97.29,0.0799942,0
2026-04-01,67580,STARLINK-36612,97,93.77,97.28,0.0799942,0
2026-04-01,68119,STARLINK-36850,97,92.02,97.29,0.0799942,0
2026-04-01,68120,STARLINK-36868,97,91.99,97.29,0.0799942,0
2026-04-01,68112,STARLINK-36893,97,92.13,97.28,0.0799942,-0.0100021
2026-04-01,68030,STARLINK-36942,97,91.34,97.29,-0.0700073,0
2026-04-01,67695,STARLINK-36750,97,93.71,97.29,0.0699997,0
2026-04-01,68102,STARLINK-37046,97,92.23,97.29,0.0699997,0
2026-04-01,68109,STARLINK-36833,97,92.09,97.29,0.0699997,0
2026-04-01,68122,STARLINK-36366,97,91.98,97.29,0.0699997,0
2026-04-01,68039,STARLINK-36373,97,92.82,97.29,0.0699997,0
2026-04-01,68036,STARLINK-36906,97,92.78,97.28,0.0699997,-0.0100021
2026-04-01,53662,STARLINK-4357,97,95.52,97.6,-0.0699997,0
2026-04-01,68110,STARLINK-36830,97,92.1,97.29,0.0699997,0
2026-04-01,68105,STARLINK-37021,97,92.28,97.29,0.0699997,0
2026-04-01,68109,STARLINK-36833,97,92.02,97.29,0.0699997,0.0100021
2026-04-01,67710,STARLINK-36344,97,93.74,97.29,0.0699997,0
2026-04-01,68036,STARLINK-36906,97,92.85,97.29,0.0699997,0.0100021
2026-04-01,53196,STARLINK-4407,97,88.52,97.6,-0.0699997,0
2026-04-01,67580,STARLINK-36612,97,93.69,97.28,0.0699997,0
2026-04-01,68123,STARLINK-36922,97,91.95,97.29,0.0699997,0
2026-04-01,68318,STARLINK-37113,97,90.2,97.27,0.0699997,0
2026-04-01,68031,STARLINK-36913,97,92.89,97.29,0.0699997,0
2026-04-01,68107,STARLINK-37005,97,92.2,97.29,0.0699997,0
2026-04-01,67702,STARLINK-36695,97,93.62,97.29,0.0600052,0
2026-04-01,68119,STARLINK-36850,97,91.94,97.29,0.0600052,0
2026-04-01,68307,STARLINK-36264,97,90.3,97.28,0.0600052,0
2026-04-01,68302,STARLINK-37007,97,90.23,97.28,0.0600052,0
2026-04-01,68019,STARLINK-36921,97,91.94,97.29,0.0600052,0
2026-04-01,68115,STARLINK-36392,97,92.19,97.29,0.0600052,0
2026-04-01,67583,STARLINK-36577,97,93.41,97.28,0.0600052,0
2026-04-01,67697,STARLINK-36704,97,93.55,97.29,0.0600052,0
2026-04-01,68106,STARLINK-37024,97,92.15,97.29,0.0600052,0
2026-04-01,68118,STARLINK-36789,97,91.94,97.29,0.0600052,0
2026-04-01,67696,STARLINK-36401,97,93.73,97.29,0.0600052,0
2026-04-01,68112,STARLINK-36893,97,92.05,97.29,0.0600052,0
2026-04-01,68104,STARLINK-37041,97,92.16,97.29,0.0600052,0
2026-04-01,68125,STARLINK-36839,97,91.94,97.29,0.0600052,0
2026-04-01,68035,STARLINK-36943,97,91.48,97.29,0.0600052,0
2026-04-01,68314,STARLINK-37155,97,90.26,97.28,0.0600052,0
2026-04-01,68101,STARLINK-37022,97,92.26,97.29,0.0600052,0
2026-04-01,68143,STARLINK-36995,97,91.15,97.28,0.0600052,0
2026-04-01,67707,STARLINK-36645,97,93.58,97.29,0.0600052,0
2026-04-01,67580,STARLINK-36612,97,93.83,97.28,0.0600052,0
2026-04-01,68113,STARLINK-36937,97,92.03,97.29,0.0599976,0
2026-04-01,68299,STARLINK-37118,97,90.28,97.28,0.0599976,0
2026-04-01,68016,STARLINK-36923,97,92.02,97.29,0.0599976,0
2026-04-01,68108,STARLINK-37017,97,92.11,97.29,0.0599976,0
2026-04-01,68031,STARLINK-36913,97,92.95,97.29,0.0599976,0
2026-04-01,67693,STARLINK-36748,97,93.34,97.29,0.0599976,0
2026-04-01,68017,STARLINK-36568,97,91.89,97.29,0.0599976,0
2026-04-01,68296,STARLINK-37142,97,90.34,97.28,0.0599976,0
2026-04-01,68034,STARLINK-36939,97,92.77,97.29,0.0599976,0
2026-04-01,68117,STARLINK-36844,97,91.99,97.29,0.0599976,0
2026-04-01,68022,STARLINK-36916,97,92.57,97.29,0.0599976,0
2026-04-01,68302,STARLINK-37007,97,90.32,97.28,0.0599976,0
2026-04-01,67562,STARLINK-36398,97,93.67,97.28,0.0599976,0
2026-04-01,68303,STARLINK-36300,97,90.27,97.28,0.0599976,0
2026-04-01,68103,STARLINK-37018,97,92.21,97.29,0.0599976,0
2026-04-01,68116,STARLINK-36805,97,92.11,97.29,0.0599976,0
2026-04-01,68020,STARLINK-36928,97,91.89,97.29,0.0599976,0
2026-04-01,68309,STARLINK-37149,97,90.29,97.28,0.0599976,0
2026-04-01,68315,STARLINK-37150,97,90.22,97.28,0.0599976,0
2026-04-01,68025,STARLINK-36378,97,92.04,97.29,0.0599976,0
2026-04-01,68121,STARLINK-36855,97,91.99,97.29,0.0599976,0
2026-04-01,68026,STARLINK-36884,97,91.99,97.29,0.0599976,0
2026-04-01,68310,STARLINK-37148,97,90.28,97.28,0.0599976,0
2026-04-01,68313,STARLINK-36815,97,90.27,97.28,0.0599976,0
2026-04-01,68306,STARLINK-36307,97,90.31,97.28,0.0599976,0
2026-04-01,53195,STARLINK-4404,97,88.73,97.6,-0.0599976,0
2026-04-01,68294,STARLINK-37107,97,90.3,97.28,0.0500031,0
2026-04-01,68304,STARLINK-36849,97,90.26,97.28,0.0500031,0
2026-04-01,68298,STARLINK-36355,97,90.26,97.28,0.0500031,0
2026-04-01,53503,STARLINK-4461,97,88.84,97.63,-0.0500031,0
2026-04-01,68301,STARLINK-37099,97,90.23,97.28,0.0500031,0
2026-04-01,68297,STARLINK-37115,97,90.29,97.28,0.0500031,0
2026-04-01,68299,STARLINK-37118,97,90.33,97.28,0.0500031,0
2026-04-01,67667,STARLINK-36622,97,93.91,97.28,0.0500031,-0.0100021
2026-04-01,68301,STARLINK-37099,97,90.32,97.28,0.0500031,0
2026-04-01,68151,STARLINK-37073,97,91.16,97.28,0.0500031,0
2026-04-01,53076,STARLINK-4347,97,95.67,97.6,-0.0500031,0
2026-04-01,68303,STARLINK-36300,97,90.32,97.28,0.0500031,0
2026-04-01,68316,STARLINK-37154,97,90.15,97.27,0.0500031,-0.0100021
2026-04-01,68311,STARLINK-37140,97,90.19,97.28,0.0500031,0
2026-04-01,68300,STARLINK-36875,97,90.33,97.28,0.0500031,0
2026-04-01,68306,STARLINK-36307,97,90.25,97.28,0.0500031,0
2026-04-01,68308,STARLINK-37138,97,90.29,97.28,0.0500031,0
2026-04-01,68295,STARLINK-37147,97,90.3,97.28,0.0500031,0
2026-04-01,68312,STARLINK-36854,97,90.18,97.28,0.0500031,0
2026-04-01,67569,STARLINK-36575,97,92.58,97.28,0.0500031,0
2026-04-01,68305,STARLINK-36277,97,90.25,97.28,0.0500031,0
2026-04-01,68305,STARLINK-36277,97,90.3,97.28,0.0500031,0
2026-04-01,68310,STARLINK-37148,97,90.22,97.28,0.0500031,0
2026-04-01,68317,STARLINK-37139,97,90.16,97.28,0.0500031,0
2026-04-01,53196,STARLINK-4407,97,88.47,97.59,-0.0499954,-0.0100021
2026-04-01,67667,STARLINK-36622,97,93.86,97.29,-0.0400009,0.0100021
2026-04-01,56361,STARLINK-5550,97,95.68,97.61,-0.0299988,0.0100021
2026-04-01,68318,STARLINK-37113,97,90.13,97.27,0.0299988,-0.0100021
2026-04-01,53076,STARLINK-4347,97,95.71,97.61,-0.0200043,0.0100021
2026-04-01,53196,STARLINK-4407,97,88.45,97.6,-0.0200043,0.0100021
2026-04-01,67543,STARLINK-36581,97,91.4,97.29,-0.0199966,0.0100021
2026-04-01,53681,STARLINK-4424,97,95.29,97.61,-0.0199966,0.0100021
2026-04-01,56361,STARLINK-5550,97,95.67,97.6,-0.0100021,-0.0100021
2026-04-01,67984,STARLINK-36266,97,93.9,97.29,-0.0100021,0.0100021
2026-04-01,67599,STARLINK-36582,97,93.86,97.28,0.0100021,-0.0100021
2026-04-01,68228,STARLINK-37050,97,91.09,97.28,-0.0100021,-0.0100021
2026-04-01,67970,STARLINK-36319,97,93.85,97.29,-0.0100021,0.0100021
2026-04-01,67716,STARLINK-36715,97,93.9,97.28,-0.0100021,-0.0100021
2026-04-01,67723,STARLINK-36369,97,93.9,97.28,-0.0100021,-0.0100021
2026-04-01,67984,STARLINK-36266,97,93.91,97.28,0.0100021,-0.0100021
2026-04-01,67603,STARLINK-36626,97,93.91,97.28,0.0100021,-0.0100021
2026-04-01,53076,STARLINK-4347,97,95.72,97.6,0.0100021,-0.0100021
2026-04-01,67539,STARLINK-36573,97,91.41,97.29,-0.00999451,0.0100021
2026-04-01,67550,STARLINK-36563,97,91.41,97.28,-0.00999451,-0.0100021
2026-04-01,67555,STARLINK-36559,97,91.42,97.29,0.00999451,0.0100021
2026-04-01,67535,STARLINK-36574,97,91.41,97.28,-0.00999451,-0.0100021
2026-04-01,68229,STARLINK-37081,97,91.42,97.29,0.00999451,0.0100021
2026-04-01,67601,STARLINK-36635,97,93.91,97.28,0,-0.0100021
2026-04-01,67613,STARLINK-36597,97,93.85,97.28,0,-0.0100021
2026-04-01,67613,STARLINK-36597,97,93.85,97.29,0,0.0100021
2026-04-01,67612,STARLINK-36407,97,93.91,97.28,0,-0.0100021
2026-04-01,67612,STARLINK-36407,97,93.91,97.29,0,0.0100021
2026-04-01,67611,STARLINK-36636,97,93.85,97.28,0,-0.0100021
2026-04-01,67611,STARLINK-36636,97,93.85,97.29,0,0.0100021
2026-04-01,67609,STARLINK-36312,97,93.91,97.28,0,-0.0100021
2026-04-01,67609,STARLINK-36312,97,93.91,97.29,0,0.0100021
2026-04-01,67660,STARLINK-36673,97,93.85,97.29,0,0.0100021
2026-04-01,67660,STARLINK-36673,97,93.85,97.28,0,-0.0100021
2026-04-01,67608,STARLINK-36411,97,93.91,97.28,0,-0.0100021
2026-04-01,67608,STARLINK-36411,97,93.91,97.29,0,0.0100021
2026-04-01,67606,STARLINK-35843,97,93.91,97.28,0,-0.0100021
2026-04-01,53475,STARLINK-4389,97,95.35,97.61,0,0.0100021
2026-04-01,67602,STARLINK-36631,97,93.91,97.28,0,-0.0100021
2026-04-01,67602,STARLINK-36631,97,93.91,97.29,0,0.0100021
2026-04-01,67601,STARLINK-36635,97,93.91,97.29,0,0.0100021
2026-04-01,53205,STARLINK-4397,97,95.64,97.61,0,0.0100021
2026-04-01,67598,STARLINK-36358,97,93.85,97.28,0,-0.0100021
2026-04-01,67598,STARLINK-36358,97,93.85,97.29,0,0.0100021
2026-04-01,67597,STARLINK-36384,97,93.91,97.28,0,-0.0100021
2026-04-01,67597,STARLINK-36384,97,93.91,97.29,0,0.0100021
2026-04-01,67596,STARLINK-36629,97,93.85,97.28,0,-0.0100021
2026-04-01,67596,STARLINK-36629,97,93.85,97.29,0,0.0100021
2026-04-01,53499,STARLINK-4454,97,95.59,97.6,0,-0.0100021
2026-04-01,67592,STARLINK-36603,97,93.91,97.28,0,-0.0100021
2026-04-01,67591,STARLINK-36391,97,93.9,97.29,0,0.0100021
2026-04-01,53509,STARLINK-4402,97,95.32,97.61,0,0.0100021
2026-04-01,67585,STARLINK-36560,97,93.85,97.28,0,-0.0100021
2026-04-01,67585,STARLINK-36560,97,93.85,97.29,0,0.0100021
2026-04-01,56359,STARLINK-5551,97,95.92,97.61,0,0.0100021
2026-04-01,56341,STARLINK-5543,97,95.64,97.61,0,0.0100021
2026-04-01,56338,STARLINK-5554,97,95.64,97.6,0,-0.0100021
2026-04-01,56338,STARLINK-5554,97,95.64,97.61,0,0.0100021
2026-04-01,67705,STARLINK-36316,97,92.95,97.29,0,0.0100021
2026-04-01,64154,STARLINK-33945,97,95.64,97.61,0,0.0100021
2026-04-01,67725,STARLINK-36754,97,93.85,97.28,0,-0.0100021
2026-04-01,53684,STARLINK-4624,97,95.92,97.61,0,0.0100021
2026-04-01,67727,STARLINK-36741,97,93.85,97.28,0,-0.0100021
2026-04-01,67729,STARLINK-36751,97,93.91,97.28,0,-0.0100021
2026-04-01,67730,STARLINK-36747,97,93.91,97.28,0,-0.0100021
2026-04-01,67731,STARLINK-36315,97,93.91,97.28,0,-0.0100021
2026-04-01,67733,STARLINK-36746,97,93.85,97.28,0,-0.0100021
2026-04-01,67555,STARLINK-36559,97,91.41,97.28,0,-0.0100021
2026-04-01,67554,STARLINK-36395,97,91.42,97.28,0,-0.0100021
2026-04-01,67545,STARLINK-36583,97,91.42,97.28,0,-0.0100021
2026-04-01,67979,STARLINK-36359,97,93.85,97.28,0,-0.0100021
2026-04-01,68164,STARLINK-37002,97,91.09,97.28,0,-0.0100021
2026-04-01,67978,STARLINK-36364,97,93.91,97.28,0,-0.0100021
2026-04-01,68145,STARLINK-36244,97,91.42,97.29,0,0.0100021
2026-04-01,68145,STARLINK-36244,97,91.42,97.28,0,-0.0100021
2026-04-01,65060,STARLINK-34717,97,95.64,97.6,0,-0.0100021
2026-04-01,65061,STARLINK-34750,97,95.64,97.6,0,-0.0100021
2026-04-01,65063,STARLINK-34798,97,95.64,97.6,0,-0.0100021
2026-04-01,65064,STARLINK-34793,97,95.64,97.6,0,-0.0100021
2026-04-01,65066,STARLINK-34739,97,95.64,97.61,0,0.0100021
2026-04-01,67975,STARLINK-36883,97,93.91,97.28,0,-0.0100021
2026-04-01,65182,STARLINK-34944,97,95.64,97.6,0,-0.0100021
2026-04-01,67975,STARLINK-36883,97,93.91,97.29,0,0.0100021
2026-04-01,67961,STARLINK-36912,97,93.91,97.28,0,-0.0100021
2026-04-01,67962,STARLINK-36881,97,93.91,97.28,0,-0.0100021
2026-04-01,65244,STARLINK-34990,97,95.64,97.6,0,-0.0100021
2026-04-01,68159,STARLINK-37053,97,91.09,97.28,0,-0.0100021
2026-04-01,65296,STARLINK-34872,97,95.64,97.61,0,0.0100021
2026-04-01,65296,STARLINK-34872,97,95.64,97.6,0,-0.0100021
2026-04-01,68227,STARLINK-37083,97,91.09,97.28,0,-0.0100021
2026-04-01,68226,STARLINK-37038,97,91.09,97.28,0,-0.0100021
2026-04-01,68225,STARLINK-36960,97,91.09,97.28,0,-0.0100021
2026-04-01,68225,STARLINK-36960,97,91.09,97.29,0,0.0100021
2026-04-01,67969,STARLINK-36709,97,93.91,97.28,0,-0.0100021
2026-04-01,68211,STARLINK-37120,97,91.09,97.28,0,-0.0100021
2026-04-01,65797,STARLINK-35412,97,95.64,97.6,0,-0.0100021
2026-04-01,65797,STARLINK-35412,97,95.64,97.61,0,0.0100021
2026-04-01,68211,STARLINK-37120,97,91.09,97.29,0,0.0100021
2026-04-01,65675,STARLINK-34749,97,95.64,97.6,0,-0.0100021
2026-04-01,65675,STARLINK-34749,97,95.64,97.61,0,0.0100021
2026-04-01,65615,STARLINK-35174,97,95.64,97.6,0,-0.0100021
2026-04-01,65615,STARLINK-35174,97,95.64,97.61,0,0.0100021
2026-04-01,65394,STARLINK-35058,97,95.64,97.61,0,0.0100021
2026-04-01,65394,STARLINK-35058,97,95.64,97.6,0,-0.0100021
2026-04-01,65596,STARLINK-35253,97,95.64,97.6,0,-0.0100021
2026-04-01,65596,STARLINK-35253,97,95.64,97.61,0,0.0100021
2026-04-01,65542,STARLINK-35100,97,95.64,97.6,0,-0.0100021
2026-04-01,68163,STARLINK-36958,97,91.09,97.28,0,-0.0100021
2026-04-01,65542,STARLINK-35100,97,95.64,97.61,0,0.0100021
2026-04-01,67970,STARLINK-36319,97,93.85,97.28,0,-0.0100021
2026-04-01,65527,STARLINK-35067,97,95.64,97.6,0,-0.0100021
2026-04-01,67972,STARLINK-36894,97,93.91,97.28,0,-0.0100021
2026-04-01,65527,STARLINK-35067,97,95.64,97.61,0,0.0100021
2026-04-01,65399,STARLINK-34836,97,95.64,97.61,0,0.0100021
2026-04-02,67940,STARLINK-36907,43,93.6,43,0.75,0
2026-04-02,67944,STARLINK-36892,43,93.51,43,0.639999,0
2026-04-02,67941,STARLINK-36927,43,93.46,43,0.599998,0
2026-04-02,67945,STARLINK-36908,43,93.46,43,0.589996,0
2026-04-02,67943,STARLINK-36851,43,93.4,43,0.540001,0
2026-04-02,67956,STARLINK-36918,43,93.4,43,0.529999,0
2026-04-02,67935,STARLINK-36860,43,93.25,43,0.379997,0
2026-04-02,67949,STARLINK-36863,43,93.23,43,0.360001,0
2026-04-02,67936,STARLINK-36848,43,93.21,43,0.339996,0
2026-04-02,67935,STARLINK-36860,43,93.52,43,0.269997,0
2026-04-02,67953,STARLINK-36824,43,93.14,43,0.260002,0
2026-04-02,57106,STARLINK-6118,43,95.59,43,-0.240005,0
